Double Coat of Paint,qudt:SquareMeter,21,,,,0.73,0.87,,,Assuming 3.33 qudt:SquareMeter Coverage per kg,
Triple Coat of Paint,qudt:SquareMeter,31.5,,,,1.09,1.31,,,Assuming 2.22 qudt:SquareMeter Coverage per kg,
Waterborne Paint,qudt:Kilogram,59,,,,2.12,2.54,,,Waterborne paint has a 70% of market share. Includes feedstock energy. ,
Solventborne Paint,qudt:Kilogram,97,,,,3.13,3.76,,,Solventborne paint has a 30% share of the market. Includes feedstock energy.  It was  difficult to estimate carbon emissions for Solventborne paint.,
 Paperboard (General for construction use),qudt:Kilogram,24.8,,,,1.29,,,,Excluding calorific value  of wood -  excludes carbon sequestration/biogenic carbon storage.,
Fine Paper,qudt:Kilogram,28.2,,,,1.49,,,,Excluding CV of wood -  excludes carbon sequestration,
A4 paper,Packet,70.5,,,,3.73,,,,Standard 80g/qudt:SquareMeter printing paper -  500 sheets a pack. Doesn`t include printing.,
Wallpaper,qudt:Kilogram,36.4,,,,1.93,,,,,
Paster (Gypsum),qudt:Kilogram,1.8,,,,0.12,0.13,,,Problems selecting good value -  inconsistent figures -  West et al believe this is because of past aggregation of EE with cement,
Plasterboard,qudt:Kilogram,6.75,,,,0.38,0.39,,,See Ref [WRAP] for further info on GWP data -  including disposal impacts which are significant for Plasterboard.,
Plastic,qudt:Kilogram,80.5,,,,2.73,3.31,,,35.6 MJ/kg Feedstock Energy  (Included). Determined by the average use of each type of plastic used in the European construction industry.,
Acrylonitrile butadiene styrene (ABS),qudt:Kilogram,95.3,,,,3.05,3.76,,,48.6 MJ/kg Feedstock Energy  (Included),
General Polyethylene,qudt:Kilogram,83.1,,,,2.04,2.54,,,54.4 MJ/kg Feedstock Energy  (Included). Based on average consumption of types of polyethylene in European construction,
High Density Polyethylene (HDPE) Resin,qudt:Kilogram,76.7,,,,1.57,1.93,,,54.3 MJ/kg Feedstock Energy  (Included). Doesn’t include the final fabrication.,
HDPE Pipe,qudt:Kilogram,84.4,,,,2.02,2.52,,,55.1 MJ/kg Feedstock Energy  (Included),
Low Density Polyethylene (LDPE) Resin,qudt:Kilogram,78.1,,,,1.69,2.08,,,51.6 MJ/kg Feedstock Energy  (Included). Doesn`t include the final fabrication,
LDPE Film,qudt:Kilogram,89.3,,,,2.13,2.6,,,55.2 MJ/kg Feedstock Energy (Included),
Nylon (Polyamide) 6 Polymer,qudt:Kilogram,120.5,,,,5.47,9.14,,,38.6 MJ/kg Feedstock Energy  (Included). Doesn’t include final fabrication. Plastics Europe state that two thirds of nylon is used as fibres (textiles -  carpets…etc) in Europe and that most of the remainder as injection mouldings. Dinitrogen monoxide and methane emissions are very significant contributors to GWP.,
Nylon (polyamide) 6 - 6 Polymer,qudt:Kilogram,138.6,,,,6.54,7.92,,,50.7 MJ/kg Feedstock Energy  (Included). Doesn’t include final fabrication (i.e. injection moulding). See comments for Nylon 6 polymer.,
Polycarbonate,qudt:Kilogram,112.9,,,,6.03,7.62,,,36.7 MJ/kg Feedstock Energy  (Included). Doesn’t include final fabrication.,
Polypropylene -  Orientated Film,qudt:Kilogram,99.2,,,,2.97,3.43,,,55.7 MJ/kg Feedstock Energy  (Included).,
Polypropylene -  Injection Moulding,qudt:Kilogram,115.1,,,,3.93,4.49,,,54 MJ/kg Feedstock Energy  (Included). If biomass benefits are included the CO2 may reduce to 3.85 kgCO2/kg -  and GWP down to 4.41 kg CO2e/kg.,
Expanded Polystyrene,qudt:Kilogram,88.6,,,,2.55,3.29,,,46.2 MJ/kg Feedstock Energy  (Included),
General Purpose Polystyrene,qudt:Kilogram,86.4,,,,2.71,3.43,,,46.3 MJ/kg Feedstock Energy  (Included),
High Impact Polystyrene,qudt:Kilogram,87.4,,,,2.76,3.42,,,46.4 MJ/kg Feedstock Energy  (Included),
Thermoformed Expanded Polystyrene,qudt:Kilogram,109.2,,,,3.45,4.39,,,49.7 MJ/kg Feedstock Energy  (Included),
Polyurethane Flexible Foam,qudt:Kilogram,102.1,,,,4.06,4.84,,,33.47 MJ/kg Feedstock Energy  (Included). Poor data availability for feedstock energy,
Polyurethane Rigid Foam,qudt:Kilogram,101.5,,,,3.48,4.26,,,37.07 MJ/kg Feedstock Energy  (Included). Poor data availability for feedstock energy,
PVC General,qudt:Kilogram,77.2,,,,2.61,3.1,,,28.1 MJ/kg Feedstock Energy  (Included). Based on market average consumption of types of PVC in the European construction industry,
PVC Pipe,qudt:Kilogram,67.5,,,,2.56,3.23,,,24.4 MJ/kg Feedstock Energy  (Included). If biomass benefits are included the CO2 may reduce to 2.51 kgCO2/kg -  and GWP down to 3.23 kg CO2e/kg.,
Calendered Sheet PVC,qudt:Kilogram,68.6,,,,2.61,3.19,,,24.4 MJ/kg Feedstock Energy  (Included). If biomass benefits are included the CO2 may reduce to 2.56 kgCO2/kg -  and GWP down to 3.15 kg CO2e/kg.,
PVC Injection Moulding,qudt:Kilogram,95.1,,,,2.69,3.3,,,35.1 MJ/kg Feedstock Energy  (Included). If biomass benefits are included the CO2 may reduce to 2.23 kgCO2/kg -  and GWP down to 2.84 kg CO2e/kg.,
UPVC Film,qudt:Kilogram,69.4,,,,2.57,3.16,,,25.3 MJ/kg Feedstock Energy  (Included),
Rubber,qudt:Kilogram,91,,,,2.66,2.85,,,40 MJ/kg Feedstock Energy  (Included),
Sand,qudt:Kilogram,0.081,,,,0.0048,0.0051,,,Estimated from real UK industrial fuel consumption data,
Epoxide Resin,qudt:Kilogram,137,,,,5.7,,,,42.6 MJ/kg Feedstock Energy  (Included). Source: www.plasticseurope.org ,
Mastic Sealant,qudt:Kilogram,131,,,,,,,,,
Melamine Resin,qudt:Kilogram,97,,,,4.19,,,,Feedstock energy 18 MJ/kg - estimated from Reference. ,34
Phenol Formaldehyde,qudt:Kilogram,88,,,,2.98,,,,Feedstock energy 18 MJ/kg - estimated from Reference. ,34
Urea Formaldehyde,qudt:Kilogram,70,,,,2.76,,,,Feedstock energy 18 MJ/kg - estimated from Reference. ,34
Rammed Soil,qudt:Kilogram,0.45,,,,0.023,0.024,,,,
Cement - 5% stabilised soil,qudt:Kilogram,0.68,,,,0.06,0.061,,,Assumed 5% cement content.,
Cement - 8% stabilised soil,qudt:Kilogram,0.83,,,,0.082,0.084,,,Assumed 8% stabiliser content (6% cement and 2% lime).,
GGBS stabilised soil,qudt:Kilogram,0.65,,,,0.045,0.047,,,Assumed 8% stabiliser content (8% GGBS and 2% lime).,
Fly ash stabilised soil,qudt:Kilogram,0.56,,,,0.039,0.041,,,Assumed 10% stabiliser content (8% fly ash and 2% lime).,
Steel - UK  Average Recycled Content,qudt:Kilogram,20.1,,,,1.37,1.46,,,EU 3-average recycled content of 59%. Estimated from UK`s consumption mixture of types of steel (excluding stainless). All data doesn`t include the final cutting of the steel products to the specified dimensions or further fabrication activities. Estimated from World Steel Association (Worldsteel) LCA data.,
Virgin Steel,qudt:Kilogram,35.4,,,,2.71,2.89,,,,
Recycled Steel,qudt:Kilogram,9.4,,,,0.44,0.47,,,Could not collect strong statistics on consumption mix of recycled steel.,
Steel bar & rod - UK  Average Recycled Content,qudt:Kilogram,17.4,,,,1.31,1.4,,, EU 3-average recycled content of 59%,
Virgin Steel bar & rod,qudt:Kilogram,29.2,,,,2.59,2.77,,,,
Recycled Steel bar & rod,qudt:Kilogram,8.8,,,,0.42,0.45,,,,
Steel Coil (Sheet) - UK  Average Recycled Content,qudt:Kilogram,18.8,,,,1.3,1.38,,,Effective recycled content because recycling route is not typical.  EU 3-average recycled content of 59%,
Virgin Steel Coil,qudt:Kilogram,32.8,,,,2.58,2.74,,,,
Steel Coil (Sheet) -  Galvanised - UK  Average Recycled Content,qudt:Kilogram,22.6,,,,1.45,1.54,,,Effective recycled content because recycling route is not typical.  EU 3-average recycled content of 59%,
Virgin Steel Coil (Sheet) -  Galvanized,qudt:Kilogram,40,,,,2.84,3.01,,,,
Engineering steel - Recycled,qudt:Kilogram,13.1,,,,0.68,0.72,,,,
Steel Pipe- UK  Average Recycled Content,qudt:Kilogram,19.8,,,,1.37,1.45,,,Effective recycled content because recycling route is not typical.  EU 3-average recycled content of 59%,
Virgin Steel Pipe,qudt:Kilogram,34.7,,,,2.71,2.87,,,,
Steel Plate- UK  Average Recycled Content,qudt:Kilogram,25.1,,,,1.55,1.66,,,Effective recycled content because recycling route is not typical.  EU 3-average recycled content of 59%,
Virgin Steel Plate,qudt:Kilogram,45.4,,,,3.05,3.27,,,,
Steel Section- UK  Average Recycled Content,qudt:Kilogram,21.5,,,,1.42,1.53,,,,
Virgin Steel Section,qudt:Kilogram,38,,,,2.82,3.03,,,,
Recycled Steel Section,qudt:Kilogram,10,,,,0.44,0.47,,,,
Steel Wire - Virgin,qudt:Kilogram,36,,,,2.83,3.02,,,,
Stainless Steel,qudt:Kilogram,56.7,,,,6.15,,,,World average data from the Institute of Stainless Steel Forum (ISSF) life cycle inventory data. Selected data is for the most popular grade (304). Stainless steel does not have separate primary and recycled material production routes.,
Steel - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,26.2,,,,1.9,2.03,,,Rest of World (non-E.U.) consumption of steel. 3 year average recycled content of 35.5%.,
Steel - World Avg. Recy. Cont.,qudt:Kilogram,25.3,,,,1.82,1.95,,,Whole world 3 year average recycled content of 39%.,
Steel Bar & rod - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,22.3,,,,1.82,1.95,,,Comments above apply. See material profile for further information.,
Steel Bar & rod - World Avg. Recy. Cont.,qudt:Kilogram,21.6,,,,1.74,1.86,,,,
Steel Coil - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,24.4,,,,1.81,1.92,,,,
Steel Coil - World Avg. Recy. Cont.,qudt:Kilogram,23.5,,,,1.74,1.85,,,,
Steel Coil -  Galvanised - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,29.5,,,,2,2.12,,,,
Steel Coil -  Galvanised - World Avg. Recy. Cont.,qudt:Kilogram,28.5,,,,1.92,2.03,,,,
Steel Pipe - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,25.8,,,,1.9,2.01,,,,
Steel Pipe - World Avg. Recy. Cont.,qudt:Kilogram,24.9,,,,1.83,1.94,,,,
Steel Plate - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,33.2,,,,2.15,2.31,,,,
Steel Plate - World Avg. Recy. Cont.,qudt:Kilogram,32,,,,2.06,2.21,,,,
Steel Section - R.O.W. Avg. Recy. Cont.,qudt:Kilogram,28.1,,,,1.97,2.12,,,,
Steel Section - World Avg. Recy. Cont.,qudt:Kilogram,27.1,,,,1.89,2.03,,,,
Stone,qudt:Kilogram,1.26,,,,0.073,0.079,,,ICE database average (statistic) -  uncertain. See material profile.,
Granite,qudt:Kilogram,11,,,,0.64,0.7,,,estimate,116
Limestone,qudt:Kilogram,1.5,,,,0.087,0.09,,,estimate,188
Marble,qudt:Kilogram,2,,,,0.116,0.13,,,,
Marble tile,qudt:Kilogram,3.33,,,,0.192,0.21,,,Ref. 40.,40
Sandstone,qudt:Kilogram,1,,,,0.058,0.06,,,Uncertain estimate,262
Shale,qudt:Kilogram,0.03,,,,0.002,0.002,,,,
Slate,qudt:Kilogram,0.55,,,,0.03,0.04,0.01,0.06,Large data range,
Timber,qudt:Kilogram,10,,,,0.71,0.398,0.31,0.41,Estimated from UK consumption mixture of timber products in 2007 (Timber Trade Federation statistics). Includes 4.3 MJ bio-energy. All values do not include the CV of timber product and exclude carbon storage.,
Glue Laminated timber ,qudt:Kilogram,12,,,,0.84,0.49,0.42,0.45,Includes 4.9 MJ bio-energy.,
Hardboard,qudt:Kilogram,16,,,,1.05,0.435,0.51,0.58,Hardboard is a type of fibreboard with a density above 800 kg/m3. Includes 5.6 MJ bio-energy.,
Laminated Veneer Lumber,qudt:Kilogram,9.5,,,,0.63,0.348,0.32,0.33,Includes 3.5 MJ bio-energy.,150
Medium-density fibreboard (MDF),qudt:Kilogram,11,,,,0.72,0.433,0.35,0.39,Wide density range (350-800 kg/m3). Includes 3.8 MJ bio-energy.,
Oriented Strand Board (OSB) ,qudt:Kilogram,15,,,,0.96,0.463,0.45,0.54,Estimated from References. Includes 5.9 MJ bio-energy.,103-150
Particle Board,qudt:Kilogram,14.5,,,,0.84,0.49,0.32,0.54,Very large data range -  difficult to select appropriate values. Modified from CORRIM reports. Includes 3.2 MJ bio-energy (uncertain estimate).,
Plywood,qudt:Kilogram,15,,,,1.07,0.493,0.45,0.65,Includes 7.1 MJ bio-energy.,
Sawn Hardwood,qudt:Kilogram,10.4,,,,0.86,0.365,0.24,0.63,It was difficult to select values for hardwood -  the data was estimated from the CORRIM studies. Includes 6.3 MJ bio-energy.,88
Sawn Softwood,qudt:Kilogram,7.4,,,,0.58,0.295,0.2,0.39,Includes 4.2 MJ bio-energy.,
Veneer Particleboard (Furniture),qudt:Kilogram,23,,,,,,,,Unknown split of fossil based and biogenic fuels.,
Tin Coated Plate (Steel),qudt:Kilogram,36.95,,19.2,54.7,2,,,,,
Tin,qudt:Kilogram,250,,,,13.5,14.47,,,lack of modern data -  large data range,
Virgin Titanium,qudt:Kilogram,553,,361,745,29.4,31.55,20.6,42.5,lack of modern data -  large data range -  small sample size,
Recycled Titanium,qudt:Kilogram,258,,,,13.7,14.7,,,lack of modern data -  large data range -  small sample size,
Vinyl Flooring,qudt:Kilogram,68.6,,,,2.61,3.19,,,23.58 MJ/kg Feedstock Energy  (Included) -  Same value as PVC calendered sheet. Note: the book version of ICE contains the wrong values. These values are up to date,
Vinyl Composite Tiles (VCT),qudt:Kilogram,13.7,,,,,,,,,94
Zinc,qudt:Kilogram,53.1,,,,2.88,3.09,,,Uncertain carbon estimates -  currently estimated from typical UK industrial fuel mix. Recycled content of general Zinc 30%.,
Virgin Zinc,qudt:Kilogram,72,,,,3.9,4.18,,,,
Recycled Zinc,qudt:Kilogram,9,,,,0.49,0.52,,,,
Monocrystalline PV Modules,qudt:SquareMeter,4750,,2590,8640,242,,,,Embodied carbon estimated from typical UK industrial fuel mix. This is not an ideal method.,
Polycrystalline PV Modules,qudt:SquareMeter,4070,,1945,5660,208,,,,,
Thin Film PV Modules,qudt:SquareMeter,1305,,,1805,67,,,,,
Asphalt road - Hot construction method - 40 yrs of Construction/Maintenance/Operation,qudt:SquareMeter,2509,,,,93,99,,,730 Feedstock Energy  (Included). For more detailed data see reference. (Swedish study). The data in this report was modified to fit within the ICE framework. Includes all sub-base layers to construct a road. Sum of construction -  maintenance -  operation.,147
Asphalt road - Hot construction method - Construction,qudt:SquareMeter,1069,,,,30.9,32.8,,,480 Feedstock Energy  (Included),
Asphalt road - Hot construction method - Maintenance - 40 yrs,qudt:SquareMeter,471,,,,11.6,12.3,,,250 Feedstock Energy  (Included),
Asphalt road - Hot construction method - Operation - 40 yrs,qudt:SquareMeter,969,,,,50.8,54,,,Swedish scenario of typical road operation -  includes street and traffic lights (95% of total energy) -  road clearing -  sweeping -  gritting and snow clearing. ,
Asphalt road - Cold construction method - 40 yrs of Construction/Maintenance/Operation,qudt:SquareMeter,3030,,,,91,97,,,1 - 290 MJ/kg Feedstock Energy  (Included). Sum of construction -  maintenance -  operation.,
Asphalt road - Cold construction method - Construction,qudt:SquareMeter,825,,,,26.5,28.2,,,320 Feedstock Energy  (Included),
Asphalt road - Cold construction method - Maintenance - 40 yrs,qudt:SquareMeter,1556,,,,13.9,14.8,,,970 Feedstock Energy  (Included),
Asphalt road - Cold construction method - Operation - 40 yrs,qudt:SquareMeter,969,,,,50.8,54,,,See hot rolled asphalt.,
Concrete road - 40 yrs of Construction/Maintenance/Operation,qudt:SquareMeter,2084,,,,142,,,,Sum of construction -  maintenance -  operation.,
Concrete road -  Construction,qudt:SquareMeter,885,,,,77,,,,,
Concrete road - Maintenance - 40 yrs,qudt:SquareMeter,230,,,,14.7,,,,,
Concrete road - Operation - 40 yrs,qudt:SquareMeter,969,,,,50.8,,,,Swedish scenario of typical road operation -  includes street and traffic lights (95% of total energy) -  and also road clearing -  sweeping -  gritting and snow clearing. ,
1.2mx1.2m Single Glazed Timber Framed Window,piece,286,,,,14.6,,,,Embodied carbon estimated from typical UK industrial fuel mix,
1.2mx1.2m Double Glazed (Air or Argon Filled) Window,piece,,,,,,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Aluminium Framed Window,piece,5470,,,,279,,,,Embodied carbon estimated from typical UK industrial fuel mix,
PVC Framed Window,piece,2310,,2150,2470,118,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Aluminium-Clad Timber Framed Window,piece,1205,,950,1460,61.5,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Timber Framed Window,piece,360,,230,490,18.5,,,,Embodied carbon estimated from typical UK industrial fuel mix,
1.2mx1.2m Single Glazed Timber Framed Window (Argon-Filled),piece,796,,,,40.6,,,,Embodied carbon estimated from typical UK industrial fuel mix,
1.2mx1.2m Double Glazed (Air or Argon Filled) Window,piece,,,,,,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Aluminium Framed Window (Argon-Filled),piece,5980,,,,279+26,,,,Embodied carbon estimated from typical UK industrial fuel mix,
PVC Framed Window (Argon-Filled),piece,2820,,,,144,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Aluminium-Clad Timber Framed Window (Argon-Filled),piece,1715,,,,87.5,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Timber Framed Window (Argon-Filled),piece,870,,,,44.5,,,,Embodied carbon estimated from typical UK industrial fuel mix,
1.2mx1.2m Single Glazed Timber Framed Window (Xenon-Filled),piece,4786,,,,243.6,,,,Embodied carbon estimated from typical UK industrial fuel mix,
1.2mx1.2m Double Glazed (Air or Argon Filled) Window (Xenon-Filled),piece,,,,,,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Aluminium Framed Window (Xenon-Filled),piece,9970,,,,508,,,,Embodied carbon estimated from typical UK industrial fuel mix,
PVC Framed Window (Xenon-Filled),piece,6810,,2150,2470,347,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Aluminium-Clad Timber Framed Window (Xenon-Filled),piece,5705,,950,1460,290.5,,,,Embodied carbon estimated from typical UK industrial fuel mix,
Timber Framed Window (Xenon-Filled),piece,4860,,230,490,247.5,,,,Embodied carbon estimated from typical UK industrial fuel mix,
