103,http://footprinted.org/rdfspace/bibliography/eurostrand-oriented-strand-board-osb-environmental-product-declaration3984269
104,http://footprinted.org/rdfspace/bibliography/evaluate-the-whole-life-environmental-impact-of-glass-in-a-fully-glazed-commercial-building2530052
105,http://footprinted.org/rdfspace/bibliography/evaluation-of-building-environmental-impacts-two-case-studies9790380
106,http://footprinted.org/rdfspace/bibliography/evaluation-of-co2-payback-time-of-power-plants-by-lca9987835
107,http://footprinted.org/rdfspace/bibliography/fa-ade-panels-and-level-panels-textura-natura-eterplan-environmental-product-declaration8267682
108,http://footprinted.org/rdfspace/bibliography/gate-to-gate-life-cycle-inventory-of-glued-laminated-timbers-production1330733
109,http://footprinted.org/rdfspace/bibliography/gate-to-gate-life-cycle-inventory-of-i-joist-production8631928
110,http://footprinted.org/rdfspace/bibliography/gate-to-gate-life-cycle-inventory-of-laminated-veneer-lumber-production2922489
111,http://footprinted.org/rdfspace/bibliography/gate-to-gate-life-cycle-inventory-of-softwood-lumber-production4150109
112,http://footprinted.org/rdfspace/bibliography/gate-to-gate-life-cycle-inventory-of-softwood-plywood-production2321310
113,http://footprinted.org/rdfspace/bibliography/gate-to-gate-life-cycle-inventory-of-oriented-strandboard-production7941545
114,http://footprinted.org/rdfspace/bibliography/gbc-the-green-building-challenge-handbook1514556
115,http://footprinted.org/rdfspace/bibliography/glass-recycling-lifecycle-carbon-dioxide-emissions7622473
116,http://footprinted.org/rdfspace/bibliography/granite-dimensional-stone-quarrying-and-processing-a-life-cycle-inventory2166700
117,http://footprinted.org/rdfspace/bibliography/green-building-handbook-vol-2-a-guide-to-building-products-and-their-impact-on-the-environment6453331
118,http://footprinted.org/rdfspace/bibliography/green-building-handbook-a-guide-to-building-products-and-their-impact-on-the-environment2385524
119,http://footprinted.org/rdfspace/bibliography/greenhouse-gas-emissions-and-costs-over-the-life-cycle-of-wood-and-alternative-flooring-materials8166642
120,http://footprinted.org/rdfspace/bibliography/handbook-of-industrial-energy-analysis3390944
121,http://footprinted.org/rdfspace/bibliography/high-density-polyethylene-lci-data-summary5053842
